unitA_id,unitB_id,label
longest_palindromic_substring_student036.cpp:solvefy,longest_palindromic_substring_student036_clone2.cpp:solvefy_clonew,1
longest_palindromic_substring_student035.cpp:solvehj,longest_palindromic_substring_student035_clone2.cpp:solvehj_cloneea,1
binary_search_student010.cpp:solves,binary_search_student010_clone2.cpp:solves_clonep,1
fibonacci_student041.cpp:solveglt,fibonacci_student041_clone3.cpp:solveglt_clonel,1
longest_palindromic_substring_student043.cpp:solveuct,longest_palindromic_substring_student043_clone2.cpp:solveuct_clonemzh,1
two_sum_student003.cpp:solveyhg,two_sum_student003_clone1.cpp:solveyhg_clonebxs,1
two_sum_student013_clone3.cpp:solvepor_clonewq,max_subarray_sum_student022_clone1.cpp:solveofq_clonen,0
reverse_linked_list_student048_clone3.cpp:solveynn_clonewuw,longest_palindromic_substring_student010_clone3.cpp:solveu_clonepyh,0
longest_palindromic_substring_student030.cpp:solvejka,longest_palindromic_substring_student030_clone1.cpp:solvejka_cloneco,1
fibonacci_student008.cpp:solveuij,fibonacci_student008_clone3.cpp:solveuij_clonegs,1
reverse_linked_list_student049_clone2.cpp:solveyl_clonexdy,binary_search_student032.cpp:solvefth,0
max_subarray_sum_student015_clone3.cpp:solveiqo_cloner,longest_palindromic_substring_student020.cpp:solvel,0
longest_palindromic_substring_student047.cpp:solvexd,longest_palindromic_substring_student047_clone3.cpp:solvexd_clonexwl,1
fibonacci_student025_clone3.cpp:solvedz_cloneimy,longest_palindromic_substring_student026_clone1.cpp:solvemff_clonee,0
binary_search_student024.cpp:solvesxv,binary_search_student024_clone2.cpp:solvesxv_clonegm,1
two_sum_student036_clone2.cpp:solvenuc_clonetkl,fibonacci_student042.cpp:solveunz,0
longest_palindromic_substring_student028_clone2.cpp:solvelo_clonelg,reverse_linked_list_student037_clone2.cpp:solvep_clonebb,0
two_sum_student024.cpp:solvefdh,two_sum_student024_clone1.cpp:solvefdh_clonemc,1
two_sum_student046.cpp:solvefva,two_sum_student046_clone2.cpp:solvefva_cloneoq,1
binary_search_student035_clone2.cpp:solved_cloneoi,two_sum_student046_clone3.cpp:solvefva_clonexid,0
reverse_linked_list_student036_clone1.cpp:solvei_clonego,binary_search_student049.cpp:solved,0
fibonacci_student029.cpp:solvefq,fibonacci_student029_clone2.cpp:solvefq_cloneob,1
fibonacci_student048.cpp:solvezgc,fibonacci_student048_clone2.cpp:solvezgc_cloneg,1
two_sum_student018.cpp:solvehnj,two_sum_student018_clone2.cpp:solvehnj_clonehe,1
max_subarray_sum_student031_clone2.cpp:solveqvj_clonew,two_sum_student004_clone3.cpp:solvec_clonego,0
two_sum_student039_clone3.cpp:solvevd_clonekwn,longest_palindromic_substring_student033_clone1.cpp:solvept_cloneszn,0
longest_palindromic_substring_student026.cpp:solvemff,longest_palindromic_substring_student026_clone1.cpp:solvemff_clonee,1
fibonacci_student049.cpp:solvemdq,fibonacci_student049_clone2.cpp:solvemdq_cloneqnr,1
binary_search_student050.cpp:solvebzg,binary_search_student050_clone1.cpp:solvebzg_cloneujd,1
reverse_linked_list_student013.cpp:solveosg,reverse_linked_list_student013_clone2.cpp:solveosg_cloned,1
binary_search_student018.cpp:solvekqv,binary_search_student018_clone1.cpp:solvekqv_clonep,1
longest_palindromic_substring_student006.cpp:solverxs,longest_palindromic_substring_student006_clone2.cpp:solverxs_cloneftc,1
fibonacci_student006.cpp:solvehw,fibonacci_student006_clone2.cpp:solvehw_clonesd,1
fibonacci_student023.cpp:solveql,longest_palindromic_substring_student045.cpp:solvelll,0
two_sum_student024.cpp:solvefdh,two_sum_student024_clone3.cpp:solvefdh_cloney,1
reverse_linked_list_student039.cpp:solveuat,reverse_linked_list_student039_clone3.cpp:solveuat_cloneebe,1
reverse_linked_list_student045_clone1.cpp:solven_clonevxs,longest_palindromic_substring_student045_clone3.cpp:solvelll_clonemu,0
longest_palindromic_substring_student041.cpp:solveov,two_sum_student038_clone2.cpp:solvehcd_cloneno,0
